objeto,config,ley,r_as,media_flujo,fraccion_visible
M101,18a158_212,B,166.0,1.396e-10,0.460
M101,18a158_212,B,170.0,4.354e-11,0.428
M101,18a158_212,B,174.0,1.569e-10,0.419
M101,18a158_212,B,178.0,2.397e-10,0.487
M101,18a158_212,B,182.0,3.523e-10,0.575
M101,18a158_212,B,186.0,2.506e-10,0.583
M101,18a158_212,B,190.0,1.565e-10,0.561
M101,18a158_212,B,194.0,8.453e-11,0.545
M101,18a158_212,B,198.0,1.672e-10,0.534
M101,18a158_212,B,202.0,2.080e-10,0.577
M101,18a158_212,B,206.0,4.068e-10,0.611
M101,18a158_212,B,210.0,3.535e-10,0.604
M101,18a158_212,B,214.0,5.742e-11,0.546
M101,18a158_212,B,218.0,4.737e-11,0.518
M101,18a158_212,B,222.0,7.340e-11,0.527
M101,18a158_212,B,226.0,3.556e-10,0.552
M101,18a158_212,B,230.0,2.323e-10,0.575
M101,18a158_212,B,234.0,1.182e-10,0.566
M101,18a158_212,B,238.0,1.389e-10,0.562
M101,18a158_212,B,242.0,2.241e-10,0.582
M101,18a158_212,B,246.0,8.931e-11,0.614
M101,18a158_212,B,250.0,7.978e-11,0.631
M101,18a158_212,B,254.0,5.260e-11,0.620
M101,18a158_212,B,258.0,5.817e-11,0.598
M101,18a158_212,B,262.0,4.823e-11,0.609
M101,18a158_212,B,266.0,9.510e-11,0.611
M101,18a158_212,B,270.0,1.276e-10,0.614
M101,18a158_212,B,274.0,3.200e-10,0.595
M101,18a158_212,B,278.0,2.311e-10,0.572
M101,18a158_212,B,282.0,6.599e-11,0.546
M101,18a158_212,B,286.0,8.310e-11,0.513
M101,18a158_212,B,290.0,1.188e-10,0.501
M101,18a158_212,B,294.0,2.937e-11,0.471
M101,18a158_212,B,298.0,2.136e-11,0.404
M101,18a158_212,B,302.0,2.096e-11,0.346
M101,18a158_212,B,306.0,4.177e-11,0.323
M101,18a158_212,B,310.0,4.773e-10,0.320
M101,18a158_212,B,314.0,6.034e-10,0.262
M101,18a158_212,B,318.0,5.279e-11,0.218
M101,18a158_212,B,322.0,2.052e-11,0.154
M101,18a158_212,B,326.0,3.922e-12,0.123
M101,18a158_212,B,330.0,4.655e-11,0.079
M101,18a158_212,B,334.0,8.223e-12,0.032
M101,18a158_212,B,338.0,1.062e-11,0.033
M101,18a158_212,B,342.0,3.893e-11,0.044
M101,18a158_212,B,346.0,3.226e-11,0.035
M101,18a158_212,B,350.0,8.457e-11,0.042
M101,18a158_212,B,354.0,6.334e-11,0.046
M101,18a158_212,B,358.0,8.876e-11,0.046
M101,18a158_212,B,362.0,7.201e-11,0.041
M101,18a158_212,B,366.0,6.504e-11,0.036
M101,18a158_212,B,370.0,7.351e-11,0.038
M101,18a158_212,B,374.0,2.102e-10,0.044
M101,18a158_212,B,378.0,1.798e-11,0.045
M101,18a158_212,B,382.0,1.471e-11,0.039
M101,18a158_212,B,386.0,1.552e-11,0.029
M101,18a158_212,B,390.0,2.411e-11,0.037
M101,18a158_212,B,394.0,7.380e-11,0.038
M101,18a158_212,B,398.0,3.593e-10,0.045
M101,18a158_212,B,402.0,1.960e-10,0.041
M101,18a158_212,B,406.0,8.445e-11,0.026
M101,18a158_212,B,410.0,1.490e-11,0.032
M101,18a158_212,B,414.0,2.130e-12,0.018
M101,18a158_212,B,418.0,6.869e-13,0.013
M101,18a158_212,B,422.0,3.585e-12,0.021
M101,18a158_212,B,426.0,5.393e-12,0.022
M101,18a158_212,B,430.0,2.174e-11,0.022
M101,18a158_212,B,434.0,4.306e-11,0.022
M101,18a158_212,B,438.0,6.631e-12,0.013
M101,18a158_212,B,442.0,5.769e-12,0.012
M101,18a158_212,B,446.0,1.560e-10,0.015
M101,18a158_212,B,450.0,3.296e-11,0.016
M101,18a158_212,B,454.0,1.148e-11,0.017
M101,18a158_212,B,458.0,3.025e-11,0.030
M101,18a158_212,B,462.0,1.038e-10,0.041
M101,18a158_212,B,466.0,6.232e-10,0.038
M101,18a158_212,B,470.0,1.838e-10,0.038
M101,18a158_212,B,474.0,1.494e-10,0.052
M101,18a158_212,B,478.0,5.479e-11,0.050
M101,18a158_212,B,482.0,1.728e-11,0.051
M101,18a158_212,B,486.0,1.318e-11,0.036
M101,18a158_212,B,490.0,2.803e-11,0.018
M101,18a158_212,B,494.0,2.818e-11,0.020
M101,18a158_212,B,498.0,5.188e-12,0.016
M101,18a158_212,B,502.0,6.738e-13,0.011
M101,18a158_212,B,506.0,8.231e-13,0.008
M101,18a158_212,B,510.0,1.117e-10,0.010
M101,18a158_212,B,514.0,1.901e-10,0.011
M101,18a158_212,B,518.0,2.552e-11,0.009
M101,18a158_212,B,522.0,1.207e-11,0.006
M101,18a158_212,B,526.0,6.300e-12,0.006
M101,18a158_212,B,530.0,1.620e-12,0.006
M101,18a158_212,B,534.0,9.161e-13,0.007
M101,18a158_212,B,538.0,1.082e-12,0.004
M101,18a158_212,B,542.0,9.087e-13,0.007
M101,18a158_212,B,546.0,8.144e-12,0.009
M101,18a158_212,B,550.0,1.209e-10,0.010
M101,18a158_212,B,554.0,1.158e-11,0.006
M101,18a158_212,B,558.0,6.665e-12,0.007
M101,18a158_212,B,562.0,4.842e-12,0.011
M101,18a158_212,B,566.0,3.289e-12,0.008
M101,18a158_212,B,570.0,1.156e-11,0.014
M101,18a158_212,B,574.0,6.780e-11,0.015
M101,18a158_212,B,578.0,3.173e-11,0.022
M101,18a158_212,B,582.0,1.245e-11,0.021
M101,18a158_212,B,586.0,3.682e-12,0.021
M101,18a158_212,B,590.0,7.215e-11,0.013
M101,18a158_212,B,594.0,2.609e-11,0.007
M101,18a158_212,B,598.0,3.113e-12,0.010
M101,18a158_212,B,602.0,5.362e-12,0.008
M101,18a158_212,B,606.0,1.388e-11,0.006
M101,18a158_212,B,610.0,2.214e-10,0.007
M101,18a158_212,B,614.0,3.687e-11,0.004
M101,18a158_212,B,618.0,8.692e-13,0.003
M101,18a158_212,B,622.0,4.839e-11,0.004
M101,18a158_212,B,626.0,1.669e-10,0.009
M101,18a158_212,B,630.0,3.105e-11,0.006
M101,18a158_212,B,634.0,2.342e-10,0.003
M101,18a158_212,B,638.0,5.108e-11,0.004
M101,18a158_212,B,642.0,1.667e-14,0.001
M101,18a158_212,B,646.0,2.306e-15,0.000
M101,18a158_212,B,650.0,1.405e-13,0.001
M101,18a158_212,B,666.0,6.629e-15,0.000
M101,18a158_212,B,670.0,2.533e-12,0.001
M101,18a158_212,B,674.0,7.192e-12,0.002
M101,18a158_212,B,678.0,3.893e-13,0.001
M101,18a158_212,B,682.0,2.096e-13,0.002
M101,18a158_212,B,686.0,2.136e-14,0.001
M101,18a158_212,B,694.0,1.370e-14,0.000
M101,18a158_212,B,698.0,3.434e-15,0.001
M101,18a158_212,B,706.0,2.802e-15,0.000
M101,18a158_212,B,710.0,7.098e-15,0.000
M101,18a158_212,B,734.0,1.728e-17,0.000
M101,18a158_212,B,738.0,7.641e-12,0.001
M101,18a158_212,B,742.0,7.418e-12,0.001
M101,18a158_212,B,746.0,3.653e-17,0.000
M101,18a158_212,B,774.0,2.662e-12,0.001
M101,18a158_212,B,778.0,3.283e-15,0.000
M101,12a152_212,A,2.0,5.371e-8,1.000
M101,12a152_212,A,6.0,2.341e-8,1.000
M101,12a152_212,A,10.0,1.309e-8,1.000
M101,12a152_212,A,14.0,9.128e-9,1.000
M101,12a152_212,A,18.0,7.085e-9,1.000
M101,12a152_212,A,22.0,5.304e-9,1.000
