objeto,config,ley,r_as,media_flujo,fraccion_visible
M51,18a158_220,B,658.0,2.689e-11,0.015
M51,18a158_220,B,662.0,4.644e-10,0.014
M51,18a158_220,B,666.0,1.874e-10,0.015
M51,18a158_220,B,670.0,1.894e-12,0.009
M51,18a158_220,B,674.0,1.540e-12,0.008
M51,18a158_220,B,678.0,5.843e-13,0.006
M51,18a158_220,B,682.0,4.678e-14,0.005
M51,18a158_220,B,686.0,1.651e-12,0.007
M51,18a158_220,B,690.0,8.873e-11,0.007
M51,18a158_220,B,694.0,3.509e-12,0.005
M51,18a158_220,B,698.0,3.316e-12,0.005
M51,18a158_220,B,702.0,3.244e-12,0.003
M51,18a158_220,B,706.0,3.516e-15,0.002
M51,18a158_220,B,710.0,8.638e-15,0.005
M51,18a158_220,B,714.0,1.254e-13,0.006
M51,18a158_220,B,718.0,2.679e-11,0.008
M51,18a158_220,B,722.0,1.039e-12,0.006
M51,18a158_220,B,726.0,1.056e-14,0.004
M51,18a158_220,B,730.0,3.321e-15,0.003
M51,18a158_220,B,734.0,2.484e-15,0.001
M101,18a66_212,A,2.0,7.520e-8,1.000
M101,18a66_212,A,10.0,2.766e-8,1.000
M101,18a66_212,A,14.0,1.719e-8,1.000
M101,18a66_212,A,18.0,1.306e-8,1.000
M101,18a66_212,A,22.0,1.108e-8,1.000
M101,18a66_212,A,26.0,7.999e-9,1.000
M101,18a66_212,A,30.0,6.582e-9,1.000
M101,18a66_212,A,34.0,5.207e-9,1.000
M101,18a66_212,A,38.0,5.153e-9,1.000
M101,18a66_212,A,42.0,4.605e-9,1.000
M101,18a66_212,A,46.0,4.133e-9,1.000
M101,18a66_212,A,50.0,4.056e-9,1.000
M101,18a66_212,A,54.0,2.704e-9,1.000
M101,18a66_212,A,58.0,2.412e-9,0.977
M101,18a66_212,A,62.0,1.932e-9,0.971
M101,18a66_212,A,66.0,1.681e-9,0.922
M101,18a66_212,A,70.0,1.935e-9,0.885
M101,18a66_212,A,74.0,2.072e-9,0.778
M101,18a66_212,A,78.0,1.161e-8,0.765
M101,18a66_212,A,82.0,1.292e-9,0.819
M101,18a66_212,A,86.0,9.322e-10,0.738
M101,18a66_212,A,90.0,8.115e-10,0.639
M101,18a66_212,A,94.0,9.527e-10,0.643
M101,18a66_212,A,98.0,6.436e-10,0.656
M101,18a66_212,A,102.0,6.889e-10,0.587
M101,18a66_212,A,106.0,6.793e-10,0.575
M101,18a66_212,A,110.0,1.180e-9,0.560
M101,18a66_212,A,114.0,6.940e-10,0.545
M101,18a66_212,A,118.0,7.758e-10,0.543
M101,18a66_212,A,122.0,9.201e-10,0.611
M101,18a66_212,A,126.0,8.408e-10,0.640
M101,18a66_212,A,130.0,9.167e-10,0.648
M101,18a66_212,A,134.0,8.568e-10,0.667
M101,18a66_212,A,138.0,1.609e-9,0.716
M101,18a66_212,A,142.0,1.019e-9,0.750
M101,18a66_212,A,146.0,9.859e-10,0.727
M101,18a66_212,A,150.0,6.975e-10,0.711
M101,18a66_212,A,154.0,9.608e-10,0.677
M101,18a66_212,A,158.0,6.293e-10,0.681
M101,18a66_212,A,162.0,8.278e-10,0.649
M101,18a66_212,A,166.0,3.678e-10,0.669
M101,18a66_212,A,170.0,3.999e-10,0.621
M101,18a66_212,A,174.0,6.754e-10,0.589
M101,18a66_212,A,178.0,8.380e-10,0.610
M101,18a66_212,A,182.0,9.859e-10,0.594
M101,18a66_212,A,186.0,5.631e-10,0.604
M101,18a66_212,A,190.0,6.781e-10,0.574
M101,18a66_212,A,194.0,4.373e-10,0.580
M101,18a66_212,A,198.0,5.217e-10,0.543
M101,18a66_212,A,202.0,1.124e-9,0.483
M101,18a66_212,A,206.0,1.138e-9,0.472
M101,18a66_212,A,210.0,7.199e-10,0.465
M101,18a66_212,A,214.0,3.475e-10,0.469
M101,18a66_212,A,218.0,2.276e-10,0.458
M101,18a66_212,A,222.0,8.803e-10,0.475
M101,18a66_212,A,226.0,3.976e-10,0.477
M101,18a66_212,A,230.0,6.087e-10,0.500
M101,18a66_212,A,234.0,3.925e-10,0.470
M101,18a66_212,A,238.0,3.843e-10,0.459
M101,18a66_212,A,242.0,9.523e-10,0.413
M101,18a66_212,A,246.0,3.434e-10,0.394
M101,18a66_212,A,250.0,3.769e-10,0.412
M101,18a66_212,A,254.0,3.883e-10,0.392
M101,18a66_212,A,258.0,4.279e-10,0.360
M101,18a66_212,A,262.0,3.635e-10,0.379
M101,18a66_212,A,266.0,4.981e-10,0.373
M101,18a66_212,A,270.0,4.630e-10,0.354
M101,18a66_212,A,274.0,1.086e-9,0.333
M101,18a66_212,A,278.0,5.864e-10,0.355
M101,18a66_212,A,282.0,4.873e-10,0.353
M101,18a66_212,A,286.0,2.937e-10,0.328
M101,18a66_212,A,290.0,2.466e-10,0.306
M101,18a66_212,A,294.0,2.143e-10,0.279
M101,18a66_212,A,298.0,7.698e-11,0.246
M101,18a66_212,A,302.0,3.307e-10,0.240
M101,18a66_212,A,306.0,8.324e-11,0.243
M101,18a66_212,A,310.0,1.739e-10,0.264
M101,18a66_212,A,314.0,1.574e-9,0.205
M101,18a66_212,A,318.0,3.034e-10,0.196
M101,18a66_212,A,322.0,9.233e-11,0.167
M101,18a66_212,A,326.0,3.915e-11,0.165
M101,18a66_212,A,330.0,1.526e-11,0.132
M101,18a66_212,A,334.0,1.670e-10,0.116
M101,18a66_212,A,338.0,8.844e-11,0.155
M101,18a66_212,A,342.0,2.170e-10,0.149
M101,18a66_212,A,346.0,2.124e-10,0.163
M101,18a66_212,A,350.0,1.691e-10,0.149
M101,18a66_212,A,354.0,2.942e-10,0.125
M101,18a66_212,A,358.0,2.600e-10,0.146
M101,18a66_212,A,362.0,1.711e-10,0.104
M101,18a66_212,A,366.0,3.089e-10,0.137
M101,18a66_212,A,370.0,1.184e-9,0.143
M101,18a66_212,A,374.0,2.206e-10,0.146
M101,18a66_212,A,378.0,1.533e-10,0.145
M101,18a66_212,A,382.0,6.051e-11,0.143
M101,18a66_212,A,386.0,1.105e-10,0.164
M101,18a66_212,A,390.0,6.369e-10,0.147
M101,18a66_212,A,394.0,1.258e-10,0.137
M101,18a66_212,A,398.0,8.464e-10,0.125
M101,18a66_212,A,402.0,5.487e-10,0.121
M101,18a66_212,A,406.0,3.252e-10,0.117
M101,18a66_212,A,410.0,1.857e-10,0.124
M101,18a66_212,A,414.0,5.420e-11,0.110
M101,18a66_212,A,418.0,3.205e-11,0.105
M101,18a66_212,A,422.0,4.076e-11,0.103
M101,18a66_212,A,426.0,2.859e-11,0.096
M101,18a66_212,A,430.0,2.946e-10,0.095
M101,18a66_212,A,434.0,2.803e-10,0.086
M101,18a66_212,A,438.0,4.591e-11,0.101
M101,18a66_212,A,442.0,5.093e-11,0.099
M101,18a66_212,A,446.0,3.188e-10,0.097
M101,18a66_212,A,450.0,6.669e-11,0.100
M101,18a66_212,A,454.0,3.689e-11,0.138
M101,18a66_212,A,458.0,3.485e-10,0.139
M101,18a66_212,A,462.0,5.388e-10,0.142
M101,18a66_212,A,466.0,4.432e-10,0.147
M101,18a66_212,A,470.0,2.343e-10,0.167
M101,18a66_212,A,474.0,7.882e-10,0.159
M101,18a66_212,A,478.0,2.237e-10,0.152
M101,18a66_212,A,482.0,1.165e-10,0.142
M101,18a66_212,A,486.0,9.698e-11,0.125
M101,18a66_212,A,490.0,6.527e-11,0.100
M101,18a66_212,A,494.0,1.797e-10,0.096
M101,18a66_212,A,498.0,6.796e-11,0.075
M101,18a66_212,A,502.0,2.617e-11,0.075
M101,18a66_212,A,506.0,1.975e-11,0.063
M101,18a66_212,A,510.0,7.884e-11,0.064
M101,18a66_212,A,514.0,2.291e-10,0.048
M101,18a66_212,A,518.0,1.681e-11,0.032
M101,18a66_212,A,522.0,4.294e-11,0.041
M101,18a66_212,A,526.0,5.055e-11,0.051
M101,18a66_212,A,530.0,2.081e-11,0.049
M101,18a66_212,A,534.0,1.016e-10,0.052
M101,18a66_212,A,538.0,1.255e-11,0.041
M101,18a66_212,A,542.0,2.748e-11,0.050
M101,18a66_212,A,546.0,3.759e-11,0.065
M101,18a66_212,A,550.0,4.265e-11,0.055
M101,18a66_212,A,554.0,5.346e-10,0.076
M101,18a66_212,A,558.0,1.254e-10,0.065
M101,18a66_212,A,562.0,2.919e-11,0.067
M101,18a66_212,A,566.0,1.774e-11,0.072
M101,18a66_212,A,570.0,7.895e-11,0.066
M101,18a66_212,A,574.0,1.259e-10,0.083
M101,18a66_212,A,578.0,1.588e-10,0.097
M101,18a66_212,A,582.0,5.332e-11,0.086
M101,18a66_212,A,586.0,3.682e-11,0.087
M101,18a66_212,A,590.0,5.063e-10,0.072
M101,18a66_212,A,594.0,3.536e-11,0.071
M101,18a66_212,A,598.0,3.229e-11,0.064
M101,18a66_212,A,602.0,3.497e-11,0.057
M101,18a66_212,A,606.0,2.231e-10,0.031
M101,18a66_212,A,610.0,1.154e-11,0.038
M101,18a66_212,A,614.0,2.193e-11,0.035
M101,18a66_212,A,618.0,1.972e-11,0.050
M101,18a66_212,A,622.0,4.230e-11,0.045
M101,18a66_212,A,626.0,4.076e-10,0.055
M101,18a66_212,A,630.0,9.521e-11,0.038
M101,18a66_212,A,634.0,1.637e-10,0.037
M101,18a66_212,A,638.0,5.222e-11,0.020
M101,18a66_212,A,642.0,1.683e-11,0.015
M101,18a66_212,A,646.0,5.057e-12,0.008
M101,18a66_212,A,650.0,1.103e-12,0.005
M101,18a66_212,A,654.0,5.164e-12,0.009
M101,18a66_212,A,658.0,3.137e-12,0.013
M101,18a66_212,A,662.0,5.534e-13,0.010
M101,18a66_212,A,666.0,2.857e-12,0.011
M101,18a66_212,A,670.0,1.902e-12,0.010
M101,18a66_212,A,674.0,4.146e-12,0.010
M101,18a66_212,A,678.0,6.289e-12,0.013
M101,18a66_212,A,682.0,2.316e-12,0.010
M101,18a66_212,A,686.0,9.869e-12,0.006
M101,18a66_212,A,694.0,2.786e-11,0.002
M101,18a66_212,A,698.0,7.656e-13,0.002
M101,18a66_212,A,702.0,5.151e-13,0.003
M101,18a66_212,A,706.0,2.459e-11,0.002
M101,18a66_212,A,710.0,6.921e-12,0.005
M101,18a66_212,A,718.0,7.472e-15,0.002
M101,18a66_212,A,722.0,3.533e-14,0.003
M101,18a66_212,A,726.0,7.897e-13,0.005
M101,18a66_212,A,730.0,3.980e-13,0.009
M101,18a66_212,A,734.0,1.140e-12,0.009
M101,18a66_212,A,738.0,8.135e-11,0.008
M101,18a66_212,A,742.0,1.554e-12,0.008
M101,18a66_212,A,746.0,1.553e-13,0.006
M101,18a66_212,A,750.0,2.119e-13,0.006
M101,18a66_212,A,754.0,3.752e-18,0.001
M101,18a66_212,A,758.0,2.800e-12,0.005
M101,18a66_212,A,762.0,3.530e-15,0.003
M101,18a66_212,A,766.0,4.801e-15,0.004
M101,18a66_212,A,770.0,1.548e-14,0.006
M101,18a66_212,A,774.0,1.392e-11,0.008
M101,18a66_212,A,778.0,1.150e-11,0.008
M101,18a66_212,A,782.0,8.312e-15,0.006
M101,18a66_212,A,786.0,2.139e-15,0.003
M101,18a66_212,A,834.0,3.269e-13,0.001
M101,18a66_212,A,838.0,7.002e-13,0.001
M101,18a66_212,B,2.0,7.520e-8,1.000
M101,18a66_212,B,10.0,2.766e-8,1.000
M101,18a66_212,B,14.0,1.719e-8,1.000
M101,18a66_212,B,18.0,1.306e-8,1.000
M101,18a66_212,B,22.0,1.108e-8,1.000
M101,18a66_212,B,26.0,7.999e-9,1.000
M101,18a66_212,B,30.0,6.582e-9,1.000
M101,18a66_212,B,34.0,5.218e-9,1.000
M101,18a66_212,B,38.0,5.203e-9,1.000
M101,18a66_212,B,42.0,4.696e-9,1.000
M101,18a66_212,B,46.0,4.242e-9,1.000
M101,18a66_212,B,50.0,4.209e-9,1.000
M101,18a66_212,B,54.0,2.912e-9,1.000
M101,18a66_212,B,58.0,2.634e-9,0.977
M101,18a66_212,B,62.0,2.106e-9,0.971
M101,18a66_212,B,66.0,1.815e-9,0.922
M101,18a66_212,B,70.0,2.038e-9,0.885
M101,18a66_212,B,74.0,2.206e-9,0.792
M101,18a66_212,B,78.0,1.173e-8,0.765
M101,18a66_212,B,82.0,1.410e-9,0.819
M101,18a66_212,B,86.0,1.071e-9,0.750
M101,18a66_212,B,90.0,9.119e-10,0.667
M101,18a66_212,B,94.0,1.081e-9,0.690
M101,18a66_212,B,98.0,6.992e-10,0.698
M101,18a66_212,B,102.0,7.597e-10,0.652
M101,18a66_212,B,106.0,7.485e-10,0.675
M101,18a66_212,B,110.0,1.255e-9,0.660
M101,18a66_212,B,114.0,7.763e-10,0.625
M101,18a66_212,B,118.0,8.795e-10,0.587
M101,18a66_212,B,122.0,9.980e-10,0.667
M101,18a66_212,B,126.0,9.404e-10,0.699
M101,18a66_212,B,130.0,1.025e-9,0.694
M101,18a66_212,B,134.0,9.670e-10,0.700
M101,18a66_212,B,138.0,1.748e-9,0.716
M101,18a66_212,B,142.0,1.145e-9,0.757
M101,18a66_212,B,146.0,1.120e-9,0.765
M101,18a66_212,B,150.0,8.230e-10,0.750
M101,18a66_212,B,154.0,1.063e-9,0.742
M101,18a66_212,B,158.0,7.240e-10,0.715
M101,18a66_212,B,162.0,9.210e-10,0.716
M101,18a66_212,B,166.0,4.563e-10,0.706
M101,18a66_212,B,170.0,4.823e-10,0.694
M101,18a66_212,B,174.0,7.477e-10,0.673
M101,18a66_212,B,178.0,9.114e-10,0.634
M101,18a66_212,B,182.0,1.058e-9,0.644
M101,18a66_212,B,186.0,6.555e-10,0.639
M101,18a66_212,B,190.0,7.418e-10,0.628
M101,18a66_212,B,194.0,5.087e-10,0.631
M101,18a66_212,B,198.0,5.753e-10,0.616
M101,18a66_212,B,202.0,1.174e-9,0.545
M101,18a66_212,B,206.0,1.194e-9,0.506
M101,18a66_212,B,210.0,7.720e-10,0.505
M101,18a66_212,B,214.0,4.001e-10,0.510
M101,18a66_212,B,218.0,2.775e-10,0.494
M101,18a66_212,B,222.0,9.328e-10,0.529
M101,18a66_212,B,226.0,4.430e-10,0.551
M101,18a66_212,B,230.0,6.549e-10,0.541
M101,18a66_212,B,234.0,4.531e-10,0.536
M101,18a66_212,B,238.0,4.438e-10,0.527
M101,18a66_212,B,242.0,1.012e-9,0.488
M101,18a66_212,B,246.0,4.063e-10,0.431
M101,18a66_212,B,250.0,4.451e-10,0.446
M101,18a66_212,B,254.0,4.564e-10,0.421
M101,18a66_212,B,258.0,4.983e-10,0.386
M101,18a66_212,B,262.0,4.300e-10,0.397
M101,18a66_212,B,266.0,5.581e-10,0.415
M101,18a66_212,B,270.0,5.168e-10,0.417
M101,18a66_212,B,274.0,1.130e-9,0.365
M101,18a66_212,B,278.0,6.322e-10,0.395
M101,18a66_212,B,282.0,5.322e-10,0.405
M101,18a66_212,B,286.0,3.324e-10,0.401
M101,18a66_212,B,290.0,2.792e-10,0.377
M101,18a66_212,B,294.0,2.497e-10,0.364
M101,18a66_212,B,298.0,1.016e-10,0.305
M101,18a66_212,B,302.0,3.543e-10,0.312
M101,18a66_212,B,306.0,1.048e-10,0.316
M101,18a66_212,B,310.0,1.979e-10,0.330
M101,18a66_212,B,314.0,1.596e-9,0.281
M101,18a66_212,B,318.0,3.205e-10,0.279
M101,18a66_212,B,322.0,1.041e-10,0.247
M101,18a66_212,B,326.0,5.268e-11,0.232
M101,18a66_212,B,330.0,2.347e-11,0.209
M101,18a66_212,B,334.0,1.749e-10,0.188
M101,18a66_212,B,338.0,1.060e-10,0.178
M101,18a66_212,B,342.0,2.281e-10,0.184
M101,18a66_212,B,346.0,2.254e-10,0.176
M101,18a66_212,B,350.0,1.819e-10,0.167
M101,18a66_212,B,354.0,3.070e-10,0.159
M101,18a66_212,B,358.0,2.719e-10,0.162
M101,18a66_212,B,362.0,1.802e-10,0.110
M101,18a66_212,B,366.0,3.199e-10,0.151
M101,18a66_212,B,370.0,1.193e-9,0.163
M101,18a66_212,B,374.0,2.313e-10,0.162
M101,18a66_212,B,378.0,1.648e-10,0.166
M101,18a66_212,B,382.0,7.526e-11,0.180
M101,18a66_212,B,386.0,1.253e-10,0.194
M101,18a66_212,B,390.0,6.470e-10,0.203
M101,18a66_212,B,394.0,1.374e-10,0.167
M101,18a66_212,B,398.0,8.558e-10,0.167
M101,18a66_212,B,402.0,5.564e-10,0.160
M101,18a66_212,B,406.0,3.316e-10,0.154
M101,18a66_212,B,410.0,1.967e-10,0.146
M101,18a66_212,B,414.0,6.560e-11,0.155
M101,18a66_212,B,418.0,4.242e-11,0.129
M101,18a66_212,B,422.0,4.921e-11,0.124
M101,18a66_212,B,426.0,3.870e-11,0.109
M101,18a66_212,B,430.0,3.029e-10,0.124
M101,18a66_212,B,434.0,2.866e-10,0.123
M101,18a66_212,B,438.0,5.608e-11,0.129
M101,18a66_212,B,442.0,5.539e-11,0.122
M101,18a66_212,B,446.0,3.232e-10,0.132
M101,18a66_212,B,450.0,7.344e-11,0.133
M101,18a66_212,B,454.0,4.678e-11,0.167
M101,18a66_212,B,458.0,3.619e-10,0.163
M101,18a66_212,B,462.0,5.468e-10,0.161
M101,18a66_212,B,466.0,4.523e-10,0.192
M101,18a66_212,B,470.0,2.451e-10,0.203
M101,18a66_212,B,474.0,8.003e-10,0.186
M101,18a66_212,B,478.0,2.370e-10,0.199
M101,18a66_212,B,482.0,1.325e-10,0.162
M101,18a66_212,B,486.0,1.102e-10,0.156
M101,18a66_212,B,490.0,7.495e-11,0.124
M101,18a66_212,B,494.0,1.896e-10,0.116
M101,18a66_212,B,498.0,7.664e-11,0.104
M101,18a66_212,B,502.0,3.222e-11,0.091
M101,18a66_212,B,506.0,2.481e-11,0.070
M101,18a66_212,B,510.0,8.475e-11,0.075
M101,18a66_212,B,514.0,2.336e-10,0.055
M101,18a66_212,B,518.0,1.826e-11,0.038
M101,18a66_212,B,522.0,4.764e-11,0.058
M101,18a66_212,B,526.0,5.536e-11,0.064
M101,18a66_212,B,530.0,2.406e-11,0.061
M101,18a66_212,B,534.0,1.061e-10,0.079
M101,18a66_212,B,538.0,1.559e-11,0.067
M101,18a66_212,B,542.0,3.188e-11,0.068
M101,18a66_212,B,546.0,4.194e-11,0.067
M101,18a66_212,B,550.0,4.726e-11,0.071
M101,18a66_212,B,554.0,5.376e-10,0.094
M101,18a66_212,B,558.0,1.291e-10,0.087
M101,18a66_212,B,562.0,3.443e-11,0.077
M101,18a66_212,B,566.0,2.342e-11,0.086
M101,18a66_212,B,570.0,8.339e-11,0.089
M101,18a66_212,B,574.0,1.315e-10,0.106
M101,18a66_212,B,578.0,1.652e-10,0.106
M101,18a66_212,B,582.0,6.207e-11,0.106
M101,18a66_212,B,586.0,4.436e-11,0.104
M101,18a66_212,B,590.0,5.108e-10,0.096
M101,18a66_212,B,594.0,3.938e-11,0.094
M101,18a66_212,B,598.0,3.670e-11,0.097
M101,18a66_212,B,602.0,4.059e-11,0.079
M101,18a66_212,B,606.0,2.245e-10,0.049
M101,18a66_212,B,610.0,1.350e-11,0.047
M101,18a66_212,B,614.0,2.408e-11,0.057
M101,18a66_212,B,618.0,2.192e-11,0.061
M101,18a66_212,B,622.0,4.385e-11,0.065
M101,18a66_212,B,626.0,4.099e-10,0.069
M101,18a66_212,B,630.0,9.675e-11,0.043
M101,18a66_212,B,634.0,1.642e-10,0.043
M101,18a66_212,B,638.0,5.258e-11,0.025
M101,18a66_212,B,642.0,1.687e-11,0.015
M101,18a66_212,B,646.0,6.069e-12,0.008
M101,18a66_212,B,650.0,1.537e-12,0.009
M101,18a66_212,B,654.0,6.760e-12,0.012
M101,18a66_212,B,658.0,4.423e-12,0.014
M101,18a66_212,B,662.0,9.830e-13,0.011
M101,18a66_212,B,666.0,3.795e-12,0.016
M101,18a66_212,B,670.0,2.714e-12,0.014
M101,18a66_212,B,674.0,5.527e-12,0.019
M101,18a66_212,B,678.0,7.388e-12,0.017
M101,18a66_212,B,682.0,3.111e-12,0.012
M101,18a66_212,B,686.0,1.025e-11,0.008
M101,18a66_212,B,694.0,2.786e-11,0.003
M101,18a66_212,B,698.0,1.115e-12,0.005
M101,18a66_212,B,702.0,8.456e-13,0.007
M101,18a66_212,B,706.0,2.459e-11,0.008
M101,18a66_212,B,710.0,7.938e-12,0.013
M101,18a66_212,B,714.0,1.551e-15,0.005
M101,18a66_212,B,718.0,9.941e-14,0.003
M101,18a66_212,B,722.0,1.406e-13,0.005
M101,18a66_212,B,726.0,1.082e-12,0.006
M101,18a66_212,B,730.0,7.665e-13,0.009
M101,18a66_212,B,734.0,1.524e-12,0.009
M101,18a66_212,B,738.0,8.139e-11,0.008
M101,18a66_212,B,742.0,1.994e-12,0.008
M101,18a66_212,B,746.0,2.347e-13,0.007
M101,18a66_212,B,750.0,3.721e-13,0.006
M101,18a66_212,B,754.0,7.825e-17,0.001
M101,18a66_212,B,758.0,3.636e-12,0.005
M101,18a66_212,B,762.0,9.230e-15,0.003
M101,18a66_212,B,766.0,1.327e-14,0.004
M101,18a66_212,B,770.0,3.875e-14,0.006
M101,18a66_212,B,774.0,1.392e-11,0.008
M101,18a66_212,B,778.0,1.221e-11,0.010
M101,18a66_212,B,782.0,2.245e-14,0.006
M101,18a66_212,B,786.0,6.191e-15,0.003
M101,18a66_212,B,834.0,4.914e-13,0.001
M101,18a66_212,B,838.0,9.411e-13,0.003
M101,18a66_212,B,842.0,1.340e-14,0.001
M101,18a158_212,A,2.0,1.062e-7,1.000
M101,18a158_212,A,6.0,4.101e-8,1.000
M101,18a158_212,A,10.0,2.444e-8,1.000
M101,18a158_212,A,14.0,1.762e-8,1.000
M101,18a158_212,A,18.0,1.357e-8,1.000
M101,18a158_212,A,22.0,1.016e-8,1.000
M101,18a158_212,A,26.0,7.781e-9,1.000
M101,18a158_212,A,30.0,6.169e-9,1.000
M101,18a158_212,A,34.0,5.414e-9,1.000
M101,18a158_212,A,38.0,5.001e-9,1.000
M101,18a158_212,A,42.0,4.381e-9,1.000
M101,18a158_212,A,46.0,4.300e-9,1.000
M101,18a158_212,A,50.0,4.271e-9,1.000
M101,18a158_212,A,54.0,3.352e-9,0.996
M101,18a158_212,A,58.0,2.462e-9,0.990
M101,18a158_212,A,62.0,1.915e-9,0.957
M101,18a158_212,A,66.0,1.698e-9,0.919
M101,18a158_212,A,70.0,1.959e-9,0.839
M101,18a158_212,A,74.0,2.290e-9,0.800
M101,18a158_212,A,78.0,5.568e-9,0.807
M101,18a158_212,A,82.0,3.187e-9,0.785
M101,18a158_212,A,86.0,1.233e-9,0.752
M101,18a158_212,A,90.0,1.008e-9,0.717
M101,18a158_212,A,94.0,9.585e-10,0.715
M101,18a158_212,A,98.0,8.131e-10,0.710
M101,18a158_212,A,102.0,7.432e-10,0.707
M101,18a158_212,A,106.0,9.831e-10,0.681
M101,18a158_212,A,110.0,9.413e-10,0.607
M101,18a158_212,A,114.0,9.303e-10,0.614
M101,18a158_212,A,118.0,8.602e-10,0.600
M101,18a158_212,A,122.0,8.403e-10,0.660
M101,18a158_212,A,126.0,8.707e-10,0.680
M101,18a158_212,A,130.0,9.252e-10,0.663
M101,18a158_212,A,134.0,1.060e-9,0.691
M101,18a158_212,A,138.0,1.170e-9,0.712
M101,18a158_212,A,142.0,1.244e-9,0.715
M101,18a158_212,A,146.0,9.885e-10,0.726
M101,18a158_212,A,150.0,8.276e-10,0.730
M101,18a158_212,A,154.0,7.585e-10,0.718
M101,18a158_212,A,158.0,1.038e-9,0.706
M101,18a158_212,A,162.0,6.537e-10,0.724
M101,18a158_212,A,166.0,6.718e-10,0.713
M101,18a158_212,A,170.0,4.276e-10,0.684
M101,18a158_212,A,174.0,6.246e-10,0.678
M101,18a158_212,A,178.0,8.684e-10,0.666
M101,18a158_212,A,182.0,1.155e-9,0.630
M101,18a158_212,A,186.0,9.332e-10,0.633
M101,18a158_212,A,190.0,6.732e-10,0.646
M101,18a158_212,A,194.0,5.247e-10,0.630
M101,18a158_212,A,198.0,6.835e-10,0.587
M101,18a158_212,A,202.0,1.102e-9,0.557
M101,18a158_212,A,206.0,1.243e-9,0.521
M101,18a158_212,A,210.0,9.805e-10,0.510
M101,18a158_212,A,214.0,3.374e-10,0.490
M101,18a158_212,A,218.0,5.403e-10,0.517
M101,18a158_212,A,222.0,4.125e-10,0.528
M101,18a158_212,A,226.0,9.811e-10,0.540
M101,18a158_212,A,230.0,7.412e-10,0.543
M101,18a158_212,A,234.0,5.524e-10,0.536
M101,18a158_212,A,238.0,5.571e-10,0.491
M101,18a158_212,A,242.0,7.363e-10,0.456
M101,18a158_212,A,246.0,4.673e-10,0.435
M101,18a158_212,A,250.0,4.605e-10,0.431
M101,18a158_212,A,254.0,4.285e-10,0.414
M101,18a158_212,A,258.0,4.221e-10,0.399
M101,18a158_212,A,262.0,3.899e-10,0.392
M101,18a158_212,A,266.0,4.798e-10,0.386
M101,18a158_212,A,270.0,5.376e-10,0.379
M101,18a158_212,A,274.0,8.808e-10,0.386
M101,18a158_212,A,278.0,7.481e-10,0.381
M101,18a158_212,A,282.0,3.944e-10,0.384
M101,18a158_212,A,286.0,4.029e-10,0.386
M101,18a158_212,A,290.0,4.126e-10,0.382
M101,18a158_212,A,294.0,2.278e-10,0.355
M101,18a158_212,A,298.0,1.871e-10,0.309
M101,18a158_212,A,302.0,1.383e-10,0.303
M101,18a158_212,A,306.0,1.970e-10,0.309
M101,18a158_212,A,310.0,1.037e-9,0.297
M101,18a158_212,A,314.0,1.285e-9,0.271
M101,18a158_212,A,318.0,1.826e-10,0.244
M101,18a158_212,A,322.0,1.359e-10,0.240
M101,18a158_212,A,326.0,9.118e-11,0.225
M101,18a158_212,A,330.0,1.795e-10,0.205
M101,18a158_212,A,334.0,5.330e-11,0.170
M101,18a158_212,A,338.0,1.058e-10,0.182
M101,18a158_212,A,342.0,2.436e-10,0.181
M101,18a158_212,A,346.0,1.322e-10,0.169
M101,18a158_212,A,350.0,2.644e-10,0.166
M101,18a158_212,A,354.0,2.256e-10,0.156
M101,18a158_212,A,358.0,3.053e-10,0.142
M101,18a158_212,A,362.0,2.172e-10,0.134
M101,18a158_212,A,366.0,1.974e-10,0.139
M101,18a158_212,A,370.0,2.286e-10,0.159
M101,18a158_212,A,374.0,8.026e-10,0.159
M101,18a158_212,A,378.0,1.581e-10,0.169
M101,18a158_212,A,382.0,1.209e-10,0.178
M101,18a158_212,A,386.0,8.987e-11,0.176
M101,18a158_212,A,390.0,1.788e-10,0.180
M101,18a158_212,A,394.0,4.814e-10,0.157
M101,18a158_212,A,398.0,1.196e-9,0.162
M101,18a158_212,A,402.0,6.560e-10,0.150
M101,18a158_212,A,406.0,2.138e-10,0.154
M101,18a158_212,A,410.0,1.396e-10,0.155
M101,18a158_212,A,414.0,5.970e-11,0.129
M101,18a158_212,A,418.0,2.823e-11,0.129
M101,18a158_212,A,422.0,6.726e-11,0.131
M101,18a158_212,A,426.0,7.327e-11,0.110
M101,18a158_212,A,430.0,1.368e-10,0.118
M101,18a158_212,A,434.0,2.135e-10,0.118
M101,18a158_212,A,438.0,5.495e-11,0.118
M101,18a158_212,A,442.0,4.067e-11,0.123
M101,18a158_212,A,446.0,3.329e-10,0.128
M101,18a158_212,A,450.0,9.667e-11,0.129
M101,18a158_212,A,454.0,9.605e-11,0.149
M101,18a158_212,A,458.0,2.832e-10,0.168
M101,18a158_212,A,462.0,2.885e-10,0.160
M101,18a158_212,A,466.0,1.275e-9,0.178
M101,18a158_212,A,470.0,5.074e-10,0.191
M101,18a158_212,A,474.0,4.926e-10,0.187
M101,18a158_212,A,478.0,2.852e-10,0.174
M101,18a158_212,A,482.0,1.429e-10,0.158
M101,18a158_212,A,486.0,9.468e-11,0.143
M101,18a158_212,A,490.0,9.108e-11,0.124
